"year_week","region","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2023-05","Friuli-Venezia Giulia",15,133,20544,6.47,30,21.01,26,6.35,68,6.47,9,1.99
"2023-05","Liguria",41,422,55426,7.61,38,20.86,51,10.37,281,8.67,52,3.19
"2023-05","Emilia-Romagna",74,792,95579,8.29,118,21.08,156,10.91,462,8.69,56,2.49
"2023-05","Tuscany",37,528,48866,10.81,100,38.6,81,12.73,274,9.89,73,5.98
"2023-05","Umbria",14,129,14308,9.02,25,24.98,24,9.88,59,7.45,21,7.1
"2023-05","Marche",33,329,38925,8.45,80,24.95,77,8.23,138,7.48,34,4.3
"2023-05","Lazio",171,1709,225336,7.58,165,18.46,231,9.74,1098,7.9,215,4.01
"2023-05","Abruzzo",35,531,40890,12.99,128,36.56,181,24.54,178,8.4,44,4.99
"2023-05","Molise",14,61,15965,3.82,3,7.19,15,14.63,32,3,11,2.84
"2023-05","Campania",48,520,57766,9,176,23.6,128,8.09,169,6.64,47,5.21
"2023-05","Apulia",64,614,83899,7.32,113,22.45,164,15.26,272,5.51,65,3.47
"2023-05","Basilicata",9,86,16080,5.35,27,24.43,26,12,25,3.85,8,1.27
"2023-05","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2023-05","Sicily",102,1184,124385,9.52,204,37.54,289,20.42,540,7.2,151,5.07
"2023-05","Sardinia",12,121,16259,7.44,47,38.88,44,16.76,30,3.35,0,0
"2023-06","Piedmont",51,737,70997,10.38,71,19.91,137,15.86,448,10.84,81,4.64
"2023-06","Aosta Valley",2,10,2729,3.66,0,0,1,12.99,9,4.49,0,0
"2023-06","Lombardy",210,2501,290573,8.61,528,29.92,435,9.88,1300,7.9,238,3.7
"2023-06","AP Bolzano",8,72,10599,6.79,18,18.4,19,8.23,33,6.1,2,1.05
"2023-06","AP Trento",8,54,11824,4.57,8,13.99,15,8.02,29,4.34,2,0.74
"2023-06","Veneto",68,562,94242,5.96,111,15.22,106,6.25,309,6.25,36,1.76
"2023-06","Friuli-Venezia Giulia",18,121,22600,5.35,32,15.41,24,4.85,59,5.5,6,1.23
"2023-06","Liguria",39,411,51918,7.92,30,16.47,47,9.67,271,9.06,63,4.11
"2023-06","Emilia-Romagna",69,794,89398,8.88,110,20.99,147,10.37,471,9.63,66,3.13
"2023-06","Tuscany",40,548,53223,10.3,72,28.4,69,10.95,325,10.47,82,6.14
"2023-06","Umbria",10,88,10756,8.18,23,22.98,21,8.72,40,7.24,4,2.2
"2023-06","Marche",33,445,39738,11.2,51,18.37,109,13.67,230,11.27,55,6.41
"2023-06","Lazio",182,1789,239228,7.48,162,16.83,217,8.38,1177,7.99,233,4.13
"2023-06","Abruzzo",27,426,32969,12.92,119,47.75,117,22.29,151,8.5,39,5.23
"2023-06","Molise",0,0,0,0,0,0,0,0,0,0,0,0
"2023-06","Campania",46,505,56218,8.98,156,21.64,157,10.31,162,6.5,30,3.39
"2023-06","Apulia",65,583,83271,7,105,19.78,147,12.9,279,5.82,52,2.79
"2023-06","Basilicata",9,73,16080,4.54,19,17.19,22,10.15,26,4.01,6,0.95
"2023-06","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2023-06","Sicily",108,1065,130665,8.15,153,27.51,209,15.04,567,7.13,136,4.29
"2023-06","Sardinia",14,115,18996,6.05,39,32.26,56,20.59,19,1.73,1,0.25
"2023-07","Piedmont",49,620,65412,9.48,82,16.18,158,14.36,321,9.35,59,3.93
"2023-07","Aosta Valley",2,7,2729,2.57,0,0,0,0,7,3.49,0,0
"2023-07","Lombardy",205,2632,286265,9.19,509,29.24,502,12.03,1359,8.41,262,400
"2023-07","AP Bolzano",7,64,8972,7.13,13,13.29,23,10.08,24,5.79,4,2.55
"2023-07","AP Trento",11,127,16035,7.92,14,24.48,32,16.1,64,6.65,17,4.42
"2023-07","Veneto",55,501,74656,6.71,121,19.82,98,6.6,244,6.45,38,2.39
"2023-07","Friuli-Venezia Giulia",13,101,17311,5.83,20,14.01,41,10.12,36,4.39,4,1.1
"2023-07","Liguria",38,369,51999,7.1,21,14.31,46,11.45,250,8.57,52,300
"2023-07","Emilia-Romagna",64,743,83037,8.95,111,20.35,169,12.3,399,8.91,64,3.36
"2023-07","Tuscany",38,543,50054,10.85,77,29.72,80,12.5,305,10.67,81,6.49
"2023-07","Umbria",10,83,10325,8.04,16,15.98,20,8.42,40,8.58,7,3.06
"2023-07","Marche",38,437,45626,9.58,93,23.47,112,10.46,199,9.08,33,3.65
"2023-07","Lazio",155,1594,204617,7.79,130,15.69,172,7.66,1093,8.69,199,4.14
"2023-07","Abruzzo",27,482,32742,14.72,126,44.81,157,26.03,172,10.11,27,3.92
"2023-07","Molise",14,64,15965,4.01,6,14.39,14,13.66,38,3.57,6,1.55
"2023-07","Campania",46,411,55868,7.36,126,18.59,125,8.9,137,5.28,23,2.52
"2023-07","Apulia",56,485,74908,6.47,75,18.9,146,16.26,235,5.22,29,1.71
"2023-07","Basilicata",9,56,16080,3.48,11,9.95,17,7.84,23,3.54,5,0.79
"2023-07","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2023-07","Sicily",79,586,94877,6.18,51,12.58,95,9.58,338,5.86,102,4.38
"2023-07","Sardinia",13,130,17798,7.3,45,37.22,38,14.12,42,4.12,5,1.35
"2023-08","Piedmont",54,586,73579,7.96,63,15.57,100,11.68,338,8.06,85,4.47
"2023-08","Aosta Valley",2,14,2729,5.13,NA,NA,NA,NA,13,6.49,1,1.54
"2023-08","Lombardy",200,2514,284365,8.84,442,26.51,461,11.28,1379,8.49,232,3.6
"2023-08","AP Bolzano",7,44,10244,4.3,4,11.87,6,6.38,29,4.41,5,2.09
"2023-08","AP Trento",8,88,11676,7.54,12,20.98,16,8.46,46,7.19,14,4.98
"2023-08","Veneto",56,586,76945,7.62,147,21.53,110,6.91,292,7.65,37,2.31
"2023-08","Friuli-Venezia Giulia",16,123,20680,5.95,10,5.83,19,4.36,77,7.66,17,3.73
"2023-08","Liguria",39,399,55217,7.23,18,12.26,31,7.57,278,9.03,72,3.81
"2023-08","Emilia-Romagna",69,960,90261,10.64,128,27.08,210,16.7,537,10.46,85,3.93
"2023-08","Tuscany",35,576,45424,12.68,75,28.95,72,11.41,339,13.25,90,8.23
"2023-08","Umbria",13,104,14251,7.3,20,19.98,22,8.69,50,6.33,12,4.26
"2023-08","Marche",34,564,40532,13.91,122,33.53,175,17.89,229,12.04,38,4.69
"2023-08","Lazio",176,1444,232353,6.21,135,14.41,178,7.07,944,6.6,187,3.42
"2023-08","Abruzzo",29,403,36265,11.11,112,44.94,141,24.18,126,6.36,24,2.95
"2023-08","Molise",14,66,15965,4.13,5,11.99,15,14.63,40,3.76,6,1.55
"2023-08","Campania",47,328,57905,5.66,88,12.74,113,7.92,107,3.94,20,2.1
"2023-08","Apulia",101,1035,131545,7.87,174,21.7,256,14.43,512,6.72,93,3.14
"2023-08","Basilicata",9,50,16080,3.11,11,9.95,20,9.23,17,2.62,2,0.32
"2023-08","Calabria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-08","Sicily",114,1141,139368,8.19,207,30.67,247,15.02,569,6.82,118,3.61
"2023-08","Sardinia",14,133,18996,700,40,33.09,43,15.81,43,3.91,7,1.72
"2023-09","Piedmont",53,586,74116,7.91,65,13.73,93,900,365,8.89,63,3.5
"2023-09","Aosta Valley",2,19,2729,6.96,NA,NA,NA,NA,18,8.99,1,1.54
"2023-09","Lombardy",203,2413,279163,8.64,443,25.16,420,9.8,1255,8.01,295,4.76
"2023-09","AP Bolzano",4,21,5210,4.03,1,3.29,4,5.78,16,5.2,NA,NA
"2023-09","AP Trento",11,77,15739,4.89,7,12.24,11,5.52,55,5.84,4,1.07
"2023-09","Veneto",69,531,95540,5.56,80,11.99,91,5.74,317,6.15,43,200
"2023-09","Friuli-Venezia Giulia",17,88,22975,3.83,22,12.32,13,2.68,47,4.15,6,1.2
"2023-09","Liguria",40,359,56441,6.36,21,12.12,17,3.48,275,8.87,46,2.44
"2023-09","Emilia-Romagna",67,803,86174,9.32,137,23.8,185,12.64,422,9.15,59,300
"2023-09","Tuscany",38,606,51522,11.76,110,36.27,100,12.7,310,10.9,86,7.07
"2023-09","Umbria",12,97,12517,7.75,21,20.98,24,9.62,46,6.87,6,2.58
"2023-09","Marche",28,411,34791,11.81,59,28.04,104,15.22,210,11.56,38,4.94
"2023-09","Lazio",180,1407,237484,5.92,112,12.34,174,7.07,962,6.52,159,2.82
"2023-09","Abruzzo",29,426,33079,12.88,138,49.71,151,25.76,116,6.82,21,2.83
"2023-09","Molise",13,71,15247,4.66,6,14.39,14,13.82,47,4.64,4,1.08
"2023-09","Campania",50,446,62363,7.15,145,18.93,139,9.35,131,4.42,31,3.04
"2023-09","Apulia",62,694,79652,8.71,127,21.75,214,17.34,303,6.8,50,2.95
"2023-09","Basilicata",9,58,16080,3.61,20,18.1,18,8.31,19,2.93,1,0.16
"2023-09","Calabria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-09","Sicily",98,888,118724,7.48,143,28.67,205,15.67,437,6.05,103,3.62
"2023-09","Sardinia",14,128,18996,6.74,30,24.81,36,13.24,46,4.18,16,3.94
